subject	session	mapping	run	trial_nr	gaze_dispersion	n_samples	frac_valid
05	1	inverse_cdf	4	90	82.68451368725076	1251	0.9424460431654677
05	1	inverse_cdf	4	91	45.01656208283125	1434	1.0
05	1	inverse_cdf	4	92	85.27715585879548	1251	1.0
05	1	inverse_cdf	5	93	50.32351315299919	1135	1.0
05	1	inverse_cdf	5	94	45.53646511856955	1126	1.0
05	1	inverse_cdf	5	95	28.624678671996378	1351	1.0
05	1	inverse_cdf	5	96	77.4477238770469	1318	1.0
05	1	inverse_cdf	5	97	41.26958539316364	1351	1.0
05	1	inverse_cdf	5	98	37.26198042130491	842	1.0
05	1	inverse_cdf	5	99	38.34047424896967	1110	1.0
05	1	inverse_cdf	5	100	72.49367784409286	826	1.0
05	1	inverse_cdf	5	101	49.69079335921933	1118	1.0
05	1	inverse_cdf	5	102	44.922979996183706	1151	1.0
05	1	inverse_cdf	5	103	41.41679981041054	1001	1.0
05	1	inverse_cdf	5	104	75.9956375257343	776	1.0
05	1	inverse_cdf	5	105	42.973394763598414	851	1.0
05	1	inverse_cdf	5	106	97.60015315049608	1310	1.0
05	1	inverse_cdf	5	107	45.23000940328037	1059	1.0
05	1	inverse_cdf	5	108	74.96325649485625	1226	1.0
05	1	inverse_cdf	5	109	56.05030945681553	1292	1.0
05	1	inverse_cdf	5	110	127.05740316356872	726	1.0
05	1	inverse_cdf	5	111	50.72644779477535	1560	1.0
05	1	inverse_cdf	5	112	57.40913115189125	1067	1.0
05	1	inverse_cdf	5	113	48.767021777119155	1093	1.0
05	1	inverse_cdf	5	114	33.27611400979652	1026	1.0
05	1	inverse_cdf	5	115	43.31328204146015	1260	1.0
05	1	inverse_cdf	6	116	43.980489230498684	1126	1.0
05	1	inverse_cdf	6	117	76.89082644480875	1360	1.0
05	1	inverse_cdf	6	118	102.20867690297167	1360	1.0
05	1	inverse_cdf	6	119	38.17199833790597	1227	1.0
05	1	inverse_cdf	6	120	105.52567580565055	1310	1.0
05	1	inverse_cdf	6	121	33.43039452795022	1109	1.0
05	1	inverse_cdf	6	122	28.285672485365264	1251	1.0
05	1	inverse_cdf	6	123	35.814278455320796	1303	1.0
05	1	inverse_cdf	6	124	45.76078876452458	1502	1.0
05	1	inverse_cdf	6	125	68.29944181961622	984	1.0
05	1	inverse_cdf	6	126	42.92033556617946	1159	1.0
05	1	inverse_cdf	6	127	40.7655081387982	1151	1.0
05	1	inverse_cdf	6	128	96.40475632368668	1259	1.0
05	1	inverse_cdf	6	129	61.25002680118681	1278	1.0
05	1	inverse_cdf	6	130	58.12406894964915	1535	1.0
05	1	inverse_cdf	6	131	39.972666770589726	734	1.0
05	1	inverse_cdf	6	132	106.62581108625217	684	1.0
05	1	inverse_cdf	6	133	45.75604033068333	1343	1.0
05	1	inverse_cdf	6	134	91.0191096070019	1159	1.0
05	1	inverse_cdf	6	135	46.522469771885376	1260	1.0
05	1	inverse_cdf	6	136	22.220163295797022	1101	1.0
05	1	inverse_cdf	6	137	54.66258841032224	1134	1.0
05	1	inverse_cdf	6	138	34.28439607557688	1351	1.0
05	1	inverse_cdf	7	139	111.03817222142133	1410	0.9907801418439717
05	1	inverse_cdf	7	140	91.11550819611602	1210	1.0
05	1	inverse_cdf	7	141	39.7587866703131	1134	1.0
05	1	inverse_cdf	7	142	38.83050318460782	1210	1.0
05	1	inverse_cdf	7	143	32.72018447028806	1401	1.0
05	1	inverse_cdf	7	144	43.10338007747555	943	1.0
05	1	inverse_cdf	7	145	26.463153892164044	1018	1.0
05	1	inverse_cdf	7	146	44.39309411803394	892	1.0
05	1	inverse_cdf	7	147	49.92938629492268	901	1.0
05	1	inverse_cdf	7	148	50.7742972043979	1284	1.0
05	1	inverse_cdf	7	149	61.3657102430254	901	1.0
05	1	inverse_cdf	7	150	43.68365204773641	1160	1.0
05	1	inverse_cdf	7	151	109.81278613356585	1093	1.0
05	1	inverse_cdf	7	152	42.69894156825266	1092	1.0
05	1	inverse_cdf	7	153	79.58307839388752	1435	1.0
05	1	inverse_cdf	7	154	48.93852116272244	917	1.0
05	1	inverse_cdf	7	155	42.986913022764696	976	1.0
05	1	inverse_cdf	7	156	43.241289559206955	1362	1.0
05	1	inverse_cdf	7	157	91.10545679362619	1151	1.0
05	1	inverse_cdf	7	158	37.21692491503875	1385	1.0
05	1	inverse_cdf	7	159	37.374339576153936	1751	1.0
05	1	inverse_cdf	7	160	44.32765819993049	1410	1.0
05	1	inverse_cdf	7	161	63.16270620083558	1226	1.0
05	1	inverse_cdf	8	162	89.1898706693997	1201	1.0
05	1	inverse_cdf	8	163	24.61705697156314	667	1.0
05	1	inverse_cdf	8	164	29.002194764588623	1426	1.0
05	1	inverse_cdf	8	165	28.674720679479176	1468	1.0
05	1	inverse_cdf	8	166	39.349699656141475	1268	1.0
05	1	inverse_cdf	8	167	49.42494850846418	1001	1.0
05	1	inverse_cdf	8	168	86.45099195862504	1101	1.0
05	1	inverse_cdf	8	169	81.19407659031705	1385	1.0
05	1	inverse_cdf	8	170	33.95485666225498	626	1.0
05	1	inverse_cdf	8	171	58.300084431529775	1310	1.0
05	1	inverse_cdf	8	172	35.373548174794756	893	1.0
05	1	inverse_cdf	8	173	103.25697059490327	1209	1.0
05	1	inverse_cdf	8	174	43.83020108534778	1009	1.0
05	1	inverse_cdf	8	175	57.01826459805128	1268	1.0
05	1	inverse_cdf	8	176	35.40264580482628	1226	1.0
05	1	inverse_cdf	8	177	39.77116596211558	1443	1.0
05	1	inverse_cdf	8	178	38.30704623274308	1201	1.0
05	1	inverse_cdf	8	179	53.08048409488434	1162	1.0
05	1	inverse_cdf	8	180	71.84912814810792	1502	1.0
05	1	inverse_cdf	8	181	41.90739802706233	1493	1.0
05	1	inverse_cdf	8	182	35.900738854042125	926	1.0
05	1	inverse_cdf	8	183	35.03092458470485	1468	1.0
05	1	inverse_cdf	8	184	35.38312736829178	1492	1.0
05	2	cdf	1	1	38.78818667578135	1059	1.0
05	2	cdf	1	2	128.53964944215696	1283	0.9649259547934529
05	2	cdf	1	3	59.63432151959187	1635	1.0
05	2	cdf	1	4	111.34704621608101	1093	1.0
05	2	cdf	1	5	59.071884915259716	1408	1.0
05	2	cdf	1	6	59.75152053343271	1317	1.0
05	2	cdf	1	7	114.6360800616851	1151	1.0
05	2	cdf	1	8	34.906449012421874	1268	1.0
05	2	cdf	1	9	54.90736688400285	1435	1.0
05	2	cdf	1	10	34.225750858718285	1009	1.0
05	2	cdf	1	11	35.18971487212519	1276	1.0
05	2	cdf	1	12	48.205618013516045	1543	1.0
05	2	cdf	1	13	81.02195184037396	801	1.0
05	2	cdf	1	14	46.29625970115598	1327	1.0
05	2	cdf	1	15	48.549482379152685	1309	1.0
05	2	cdf	1	16	136.25078075508617	1484	0.9380053908355795
05	2	cdf	1	17	42.332250487973965	1751	1.0
05	2	cdf	1	18	52.559866068582124	809	1.0
05	2	cdf	1	19	32.10395553509513	1384	1.0
05	2	cdf	1	20	93.86564594307715	1518	0.8063241106719368
05	2	cdf	1	21	41.694587940270026	1359	1.0
05	2	cdf	1	22	72.01180579732355	1001	1.0
05	2	cdf	1	23	60.72644696767556	1176	1.0
05	2	cdf	2	24	58.058720178999145	1151	0.9721980886185926
05	2	cdf	2	25	84.01834417848481	1050	1.0
05	2	cdf	2	26	44.48821242442816	1318	1.0
05	2	cdf	2	27	52.595278050341456	1435	0.9247386759581881
05	2	cdf	2	28	59.838759020876324	1377	1.0
05	2	cdf	2	29	99.59718222288068	993	1.0
05	2	cdf	2	30	114.89113784403932	1401	1.0
05	2	cdf	2	31	44.018620447013056	1159	1.0
05	2	cdf	2	32	56.76667340692796	1101	1.0
05	2	cdf	2	33	51.71357822753873	1271	1.0
05	2	cdf	2	34	107.14321064923482	1710	0.764327485380117
05	2	cdf	2	35	32.958111015189424	967	1.0
05	2	cdf	2	36	25.660612430573316	1185	1.0
05	2	cdf	2	37	36.463582778834514	1293	1.0
05	2	cdf	2	38	61.37121795162536	1285	1.0
05	2	cdf	2	39	35.52738035753403	876	0.9509132420091324
05	2	cdf	2	40	58.60936455413105	1293	0.9806651198762568
05	2	cdf	2	41	32.20018979418211	1192	1.0
05	2	cdf	2	42	80.04967445869246	1018	1.0
05	2	cdf	2	43	53.22057079380814	1317	1.0
05	2	cdf	2	44	85.71839605337463	1385	0.9465703971119134
05	2	cdf	2	45	44.57097743158498	1201	1.0
05	2	cdf	2	46	32.8976364868464	1285	1.0
05	2	cdf	3	47	59.5816011196458	1159	0.9749784296807593
05	2	cdf	3	48	50.90884404361736	1345	1.0
05	2	cdf	3	49	24.017201136900802	1342	0.1572280178837556
05	2	cdf	3	50	99.29678051936664	1201	0.8542880932556203
05	2	cdf	3	51	63.70186054659274	952	0.9548319327731093
05	2	cdf	3	52	27.218737921782708	1176	0.8903061224489796
05	2	cdf	3	53	46.16880628646433	1151	0.9973935708079931
05	2	cdf	3	54	43.61736487691011	1243	0.8833467417538214
05	2	cdf	3	55	33.686863450941374	1744	0.7477064220183486
05	2	cdf	3	56	68.70664644080372	1738	0.6265822784810127
05	2	cdf	3	57	64.44043262596185	1209	1.0
05	2	cdf	3	58	53.66589622431049	1718	0.9115250291036089
05	2	cdf	3	59	51.33356971478005	1209	1.0
05	2	cdf	3	60	33.802977525057145	1443	0.5613305613305614
05	2	cdf	3	61	43.65223448767636	1010	1.0
05	2	cdf	3	62	79.78964260464842	993	0.9587109768378651
05	2	cdf	3	63	112.88824184367377	1060	0.9481132075471698
05	2	cdf	3	64	38.42787477630859	1243	0.7433628318584071
05	2	cdf	3	65	103.58688083248168	1318	0.6039453717754173
05	2	cdf	3	66	71.52402792715586	649	1.0
05	2	cdf	3	67	40.700266176492875	1176	0.7227891156462585
05	2	cdf	3	68	105.23198706729214	1035	1.0
05	2	cdf	3	69	39.80601752594553	868	1.0
05	2	cdf	4	70	198.39874266174286	1369	0.91672753834916
05	2	cdf	4	71	66.59406143877811	1176	0.7568027210884354
05	2	cdf	4	72	87.96992748563319	1009	0.8761149653121902
05	2	cdf	4	73	61.65472963716527	960	1.0
05	2	cdf	4	74	43.929698106379526	1143	0.8495188101487314
05	2	cdf	4	75	47.41654810939623	1059	0.9924457034938622
05	2	cdf	4	76	36.84972613596218	1093	1.0
05	2	cdf	4	77	50.85505290984607	935	0.9614973262032086
05	2	cdf	4	78	60.77381473034225	1126	0.9040852575488455
05	2	cdf	4	79	56.216782418791006	1110	0.9693693693693693
05	2	cdf	4	80	64.89173418812335	993	1.0
05	2	cdf	4	81	40.46059770478968	1010	0.997029702970297
05	2	cdf	4	82	50.71722735616013	1218	0.8489326765188834
05	2	cdf	4	83	49.823870644283716	1268	1.0
05	2	cdf	4	84	46.04900925493038	1278	0.905320813771518
05	2	cdf	4	85	43.800485709274795	1201	0.8684429641965029
05	2	cdf	4	86	45.41213989661319	1284	1.0
05	2	cdf	4	87	54.68446694886761	1335	0.9565543071161049
05	2	cdf	4	88	85.90575539038117	1118	0.7531305903398927
05	2	cdf	4	89	33.73446097316783	1143	1.0
05	2	cdf	4	90	105.25798076876224	1301	0.740968485780169
05	2	cdf	4	91	51.552713978783615	1393	0.905240488155061
05	2	cdf	4	92	38.09633378197537	1301	0.9723289777094543
05	2	cdf	5	93	37.61500129567407	1243	0.5422365245374094
05	2	cdf	5	94	109.85571804386025	668	1.0
05	2	cdf	5	95	54.02704095828828	1134	0.9400352733686067
05	2	cdf	5	96	40.93360789168236	1001	0.999000999000999
05	2	cdf	5	97	143.8762876998542	1209	0.9644334160463193
05	2	cdf	5	98	29.23646160355922	1226	0.9975530179445351
05	2	cdf	5	99	106.46056594878159	1101	1.0
05	2	cdf	5	100	43.20627981743441	1535	0.8586319218241042
05	2	cdf	5	101	58.11450839558017	1401	0.7266238401142041
05	2	cdf	5	102	54.156843659732274	1151	0.9947871416159861
05	2	cdf	5	103	48.98390147110957	1360	0.8889705882352941
05	2	cdf	5	104	63.35801201095135	943	0.9300106044538706
05	2	cdf	5	105	129.52991501078398	675	0.8933333333333333
05	2	cdf	5	106	37.61824153934988	1226	0.9885807504078303
05	2	cdf	5	107	50.97700057680497	1460	0.791095890410959
05	2	cdf	5	108	26.438388258843688	1093	0.6989935956084172
05	2	cdf	5	109	72.52407391524709	868	1.0
05	2	cdf	5	110	50.745138617146836	817	1.0
05	2	cdf	5	111	65.52448762414603	1359	0.7924944812362031
05	2	cdf	5	112	86.85581432313785	1234	0.7601296596434359
05	2	cdf	5	113	75.3397583415988	1109	0.90892696122633
05	2	cdf	5	114	48.928804566988205	1243	0.9605792437650845
05	2	cdf	5	115	89.20040609514308	1260	0.9968253968253968
05	2	cdf	6	116	55.13802798204151	942	0.8757961783439491
05	2	cdf	6	117	39.61497627170422	952	0.9947478991596639
05	2	cdf	6	118	85.12821828791091	1051	1.0
05	2	cdf	6	119	39.3650289185992	1151	1.0
05	2	cdf	6	120	51.1700001763892	1210	0.990909090909091
05	2	cdf	6	121	49.37008621109074	1109	0.9828674481514879
05	2	cdf	6	122	110.85366773536455	1535	0.7133550488599348
05	2	cdf	6	123	44.249269942926134	1334	0.717391304347826
05	2	cdf	6	124	34.47736710868901	893	1.0
05	2	cdf	6	125	33.24461677540281	885	1.0
05	2	cdf	6	126	106.7855940025757	1368	0.9298245614035088
05	2	cdf	6	127	71.83270911252401	1451	0.8511371467953136
05	2	cdf	6	128	57.56660507133338	1243	1.0
05	2	cdf	6	129	31.073628637197437	1235	1.0
05	2	cdf	6	130	79.43834322566296	1476	0.9166666666666666
05	2	cdf	6	131	31.611811082819013	1068	0.8558052434456929
05	2	cdf	6	132	67.45938049644232	1510	0.7251655629139073
05	2	cdf	6	133	51.32095280530237	1577	0.8566899175649968
05	2	cdf	6	134	45.1516148410358	943	1.0
05	2	cdf	6	135	26.594277912426683	942	1.0
05	2	cdf	6	136	40.941713960362016	1302	0.8978494623655914
05	2	cdf	6	137	45.5734845664718	1209	0.9553349875930521
05	2	cdf	6	138	47.159438746880895	751	1.0
05	2	cdf	7	139	66.83539436119149	1034	0.7098646034816247
05	2	cdf	7	140	40.73555904067439	1235	0.8712550607287449
05	2	cdf	7	141	47.565131126381296	868	1.0
05	2	cdf	7	142	61.444092883559925	1459	0.8540095956134338
05	2	cdf	7	143	38.57450360196005	951	1.0
05	2	cdf	7	144	54.60665693077414	1651	1.0
05	2	cdf	7	145	37.39331595090906	1443	0.9902979902979903
05	2	cdf	7	146	52.81096383436632	1309	0.6333078686019863
05	2	cdf	7	147	40.55537828492879	1060	0.7858490566037736
05	2	cdf	7	148	28.39840774447977	1125	1.0
05	2	cdf	7	149	33.753408241215304	1310	1.0
05	2	cdf	7	150	31.4017661848773	1285	0.930739299610895
05	2	cdf	7	151	38.97823351022007	1235	1.0
05	2	cdf	7	152	48.16985012746576	1393	1.0
05	2	cdf	7	153	65.72214373394709	1360	0.9191176470588235
05	2	cdf	7	154	37.90566689683519	1318	0.8535660091047041
05	2	cdf	7	155	102.92061019743973	1146	0.6544502617801047
05	2	cdf	7	156	38.57096459644437	1102	1.0
05	2	cdf	7	157	69.21137417152494	768	1.0
05	2	cdf	7	158	76.77005926623185	917	1.0
05	2	cdf	7	159	41.85323406201446	1393	1.0
05	2	cdf	7	160	45.9018814297139	1234	1.0
05	2	cdf	7	161	29.62129645054129	1521	1.0
05	2	cdf	8	162	40.41501737370884	984	0.7022357723577236
05	2	cdf	8	163	32.846611956843155	1060	1.0
05	2	cdf	8	164	71.66481530744156	1034	0.9458413926499033
05	2	cdf	8	165	45.61859818813378	1459	0.7655928718300206
05	2	cdf	8	166	41.46383268597197	1159	0.9879206212251941
05	2	cdf	8	167	42.904508042860336	892	1.0
05	2	cdf	8	168	51.293703461171745	1059	1.0
05	2	cdf	8	169	28.82400745819855	792	1.0
05	2	cdf	8	170	45.47933282069833	1393	0.8162239770279971
05	2	cdf	8	171	41.751739915709514	1243	0.8921962992759453
05	2	cdf	8	172	65.50257586014017	1367	0.93050475493782
05	2	cdf	8	173	79.79956420271712	1401	0.9307637401855817
05	2	cdf	8	174	23.803162684460954	1343	1.0
05	2	cdf	8	175	42.35010149893007	1584	0.73989898989899
05	2	cdf	8	176	42.008217977932055	1126	0.9955595026642984
05	2	cdf	8	177	55.143127145826334	1303	0.9808135072908672
05	2	cdf	8	178	54.30473136472874	1276	0.9898119122257053
05	2	cdf	8	179	104.54540555360997	1126	0.9831261101243339
05	2	cdf	8	180	89.63111913368479	1020	0.9980392156862745
05	2	cdf	8	181	83.71127961470837	1459	0.9191226867717615
05	2	cdf	8	182	25.8359475882956	1227	1.0
05	2	cdf	8	183	60.47638135155805	1445	0.9176470588235294
05	2	cdf	8	184	55.00719619003295	1410	0.9929078014184397
06	1	cdf	1	1		1752	0.0
06	1	cdf	1	2		1752	0.0
06	1	cdf	1	3		1636	0.0
06	1	cdf	1	4		901	0.0
06	1	cdf	1	5		1643	0.0
06	1	cdf	1	6		1670	0.0
06	1	cdf	1	7		1752	0.0
06	1	cdf	1	8		768	0.0
06	1	cdf	1	9		1310	0.0
06	1	cdf	1	10		1451	0.0
06	1	cdf	1	11		1235	0.0
06	1	cdf	1	12		1510	0.0
06	1	cdf	1	13		1467	0.0
06	1	cdf	1	14		801	0.0
06	1	cdf	1	15		1501	0.0
06	1	cdf	1	16		1752	0.0
06	1	cdf	1	17		1384	0.0
06	1	cdf	1	18		1753	0.0
06	1	cdf	1	19		1610	0.0
06	1	cdf	1	20		1001	0.0
06	1	cdf	1	21		1752	0.0
06	1	cdf	1	22		1343	0.0
06	1	cdf	1	23		1093	0.0
06	1	cdf	2	24		1151	0.0
06	1	cdf	2	25		1492	0.0
06	1	cdf	2	26		1393	0.0
06	1	cdf	2	27		1576	0.0
06	1	cdf	2	28		1717	0.0
06	1	cdf	2	29	299.1635447888198	1110	0.006306306306306306
06	1	cdf	2	30		1493	0.0
06	1	cdf	2	31		1460	0.0
06	1	cdf	2	32		867	0.0
06	1	cdf	2	33		1411	0.0
06	1	cdf	2	34	66.87694938842557	1668	0.19004796163069546
06	1	cdf	2	35		1243	0.0
06	1	cdf	2	36		1753	0.0
06	1	cdf	2	37		1376	0.0
06	1	cdf	2	38		1193	0.0
06	1	cdf	2	39		1518	0.0
06	1	cdf	2	40		1176	0.0
06	1	cdf	2	41		1218	0.0
06	1	cdf	2	42		1710	0.0
06	1	cdf	2	43	64.0270436685235	1126	0.3419182948490231
06	1	cdf	2	44	94.22023743071531	1719	0.38685282140779526
06	1	cdf	2	45	16.14036422577631	1218	0.015599343185550082
06	1	cdf	2	46		1518	0.0
06	1	cdf	3	47		1209	0.0
06	1	cdf	3	48		1751	0.0
06	1	cdf	3	49		1352	0.0
06	1	cdf	3	50		1410	0.0
06	1	cdf	3	51		1252	0.0
06	1	cdf	3	52		1119	0.0
06	1	cdf	3	53		1168	0.0
06	1	cdf	3	54		1492	0.0
06	1	cdf	3	55		1117	0.0
06	1	cdf	3	56		1718	0.0
06	1	cdf	3	57		1427	0.0
06	1	cdf	3	58		984	0.0
06	1	cdf	3	59	16.939242370860807	800	0.0225
06	1	cdf	3	60		1368	0.0
06	1	cdf	3	61		1660	0.0
06	1	cdf	3	62		1601	0.0
06	1	cdf	3	63		1568	0.0
06	1	cdf	3	64		1351	0.0
06	1	cdf	3	65		676	0.0
06	1	cdf	3	66		1442	0.0
06	1	cdf	3	67		1751	0.0
06	1	cdf	3	68	100.06025136750836	1727	0.1117544875506659
06	1	cdf	3	69		1393	0.0
06	1	cdf	4	70		942	0.0
06	1	cdf	4	71		1685	0.0
06	1	cdf	4	72		1443	0.0
06	1	cdf	4	73		1451	0.0
06	1	cdf	4	74		1725	0.0
06	1	cdf	4	75		1285	0.0
06	1	cdf	4	76		1334	0.0
06	1	cdf	4	77		1242	0.0
06	1	cdf	4	78		1551	0.0
06	1	cdf	4	79		1578	0.0
06	1	cdf	4	80		1243	0.0
06	1	cdf	4	81		1543	0.0
06	1	cdf	4	82		1210	0.0
06	1	cdf	4	83		1393	0.0
06	1	cdf	4	84		759	0.0
06	1	cdf	4	85		1752	0.0
06	1	cdf	4	86		1317	0.0
06	1	cdf	4	87		1427	0.0
06	1	cdf	4	88		1243	0.0
06	1	cdf	4	89		1325	0.0
06	1	cdf	4	90		892	0.0
06	1	cdf	4	91		992	0.0
06	1	cdf	4	92		1593	0.0
06	1	cdf	5	93		1343	0.0
06	1	cdf	5	94		1752	0.0
06	1	cdf	5	95	41.00597517435721	1293	0.007733952049497293
06	1	cdf	5	96		1753	0.0
06	1	cdf	5	97		1743	0.0
06	1	cdf	5	98		1235	0.0
06	1	cdf	5	99		1670	0.0
06	1	cdf	5	100		1359	0.0
06	1	cdf	5	101		1543	0.0
06	1	cdf	5	102		1752	0.0
06	1	cdf	5	103	14.205808671103563	1326	0.007541478129713424
06	1	cdf	5	104		1752	0.0
06	1	cdf	5	105		1284	0.0
06	1	cdf	5	106		1751	0.0
06	1	cdf	5	107		1260	0.0
06	1	cdf	5	108		1070	0.0
06	1	cdf	5	109		1526	0.0
06	1	cdf	5	110		1477	0.0
06	1	cdf	5	111		1753	0.0
06	1	cdf	5	112		1385	0.0
06	1	cdf	5	113		1177	0.0
06	1	cdf	5	114		1511	0.0
06	1	cdf	5	115		1385	0.0
06	1	cdf	6	116		1326	0.0
06	1	cdf	6	117		1310	0.0
06	1	cdf	6	118		1209	0.0
06	1	cdf	6	119		1334	0.0
06	1	cdf	6	120		1093	0.0
06	1	cdf	6	121		1751	0.0
06	1	cdf	6	122		1559	0.0
06	1	cdf	6	123		1709	0.0
06	1	cdf	6	124		836	0.0
06	1	cdf	6	125		1235	0.0
06	1	cdf	6	126		1551	0.0
06	1	cdf	6	127		801	0.0
06	1	cdf	6	128		1451	0.0
06	1	cdf	6	129		1359	0.0
06	1	cdf	6	130		1042	0.0
06	1	cdf	6	131		794	0.0
06	1	cdf	6	132		1226	0.0
06	1	cdf	6	133		1101	0.0
06	1	cdf	6	134		892	0.0
06	1	cdf	6	135		1001	0.0
06	1	cdf	6	136		1627	0.0
06	1	cdf	6	137		1517	0.0
06	1	cdf	6	138		1385	0.0
06	1	cdf	7	139		1467	0.0
06	1	cdf	7	140		1468	0.0
06	1	cdf	7	141		1568	0.0
06	1	cdf	7	142		1328	0.0
06	1	cdf	7	143		1068	0.0
06	1	cdf	7	144		1067	0.0
06	1	cdf	7	145		1553	0.0
06	1	cdf	7	146		1284	0.0
06	1	cdf	7	147		1510	0.0
06	1	cdf	7	148		1285	0.0
06	1	cdf	7	149		1601	0.0
06	1	cdf	7	150		650	0.0
06	1	cdf	7	151		1659	0.0
06	1	cdf	7	152		1175	0.0
06	1	cdf	7	153		1518	0.0
06	1	cdf	7	154		1395	0.0
06	1	cdf	7	155		1685	0.0
06	1	cdf	7	156		1159	0.0
06	1	cdf	7	157		1418	0.0
06	1	cdf	7	158		1751	0.0
06	1	cdf	7	159		1202	0.0
06	1	cdf	7	160		1127	0.0
06	1	cdf	7	161		1751	0.0
06	1	cdf	8	162		1228	0.0
06	1	cdf	8	163		968	0.0
06	1	cdf	8	164		1175	0.0
06	1	cdf	8	165		1509	0.0
06	1	cdf	8	166		1351	0.0
06	1	cdf	8	167		1101	0.0
06	1	cdf	8	168		1351	0.0
06	1	cdf	8	169		1153	0.0
06	1	cdf	8	170		1726	0.0
06	1	cdf	8	171		1442	0.0
06	1	cdf	8	172		1252	0.0
06	1	cdf	8	173		1143	0.0
06	1	cdf	8	174		1067	0.0
06	1	cdf	8	175		659	0.0
06	1	cdf	8	176		1193	0.0
06	1	cdf	8	177		1485	0.0
06	1	cdf	8	178		1443	0.0
06	1	cdf	8	179		1261	0.0
06	1	cdf	8	180		1234	0.0
06	1	cdf	8	181		901	0.0
06	1	cdf	8	182		1236	0.0
06	1	cdf	8	183		1751	0.0
06	1	cdf	8	184		1426	0.0
06	2	inverse_cdf	1	1	34.4027507617879	1753	0.7341699942954935
06	2	inverse_cdf	1	2	40.90226541349176	1402	0.978601997146933
06	2	inverse_cdf	1	3	101.3884233363515	984	1.0
06	2	inverse_cdf	1	4	123.57511996037935	635	1.0
06	2	inverse_cdf	1	5	26.92009105922594	1752	0.8613013698630136
06	2	inverse_cdf	1	6	21.42592167872102	667	1.0
06	2	inverse_cdf	1	7	15.744633484876832	1378	0.14368650217706821
06	2	inverse_cdf	1	8	69.13652316206154	900	1.0
06	2	inverse_cdf	1	9	56.02508597292749	1551	0.8188265635074146
06	2	inverse_cdf	1	10	81.88533579908061	1268	1.0
06	2	inverse_cdf	1	11	21.53461739517265	1201	0.9383846794338052
06	2	inverse_cdf	1	12	36.0317572734354	1401	0.7530335474660956
06	2	inverse_cdf	1	13	21.208645956036868	1585	1.0
06	2	inverse_cdf	1	14	23.066635265912037	1526	1.0
06	2	inverse_cdf	1	15	30.383096561308697	1752	0.8624429223744292
06	2	inverse_cdf	1	16	72.22986079924692	1195	1.0
06	2	inverse_cdf	1	17	88.92125658677013	1242	0.9726247987117552
06	2	inverse_cdf	1	18	46.04723082132063	1751	1.0
06	2	inverse_cdf	1	19	23.818174375191447	1493	1.0
06	2	inverse_cdf	1	20	27.56998158261532	1234	0.9497568881685575
06	2	inverse_cdf	1	21	22.720402138650297	1210	1.0
06	2	inverse_cdf	1	22	30.919677118749558	1392	1.0
06	2	inverse_cdf	1	23	31.019912676984386	1134	1.0
06	2	inverse_cdf	2	24	24.49335523611017	1284	1.0
06	2	inverse_cdf	2	25	18.959425143888392	1694	1.0
06	2	inverse_cdf	2	26	21.655191789447432	1118	1.0
06	2	inverse_cdf	2	27	25.099101626442156	1344	1.0
06	2	inverse_cdf	2	28	116.60376709876718	909	1.0
06	2	inverse_cdf	2	29	26.799864602977735	1505	1.0
06	2	inverse_cdf	2	30	43.769932221658934	1445	1.0
06	2	inverse_cdf	2	31	36.48505757287983	1667	0.8452309538092382
06	2	inverse_cdf	2	32	36.15757534771472	1551	1.0
06	2	inverse_cdf	2	33	72.31726473540833	1301	0.9531129900076863
06	2	inverse_cdf	2	34		1426	0.0
06	2	inverse_cdf	2	35	25.65230044297047	1426	0.9964936886395512
06	2	inverse_cdf	2	36	18.613376021396032	767	1.0
06	2	inverse_cdf	2	37	63.54921653769494	1334	1.0
06	2	inverse_cdf	2	38	80.52235975150623	1501	1.0
06	2	inverse_cdf	2	39	47.547636717474994	1676	0.9892601431980907
06	2	inverse_cdf	2	40	35.12278617598121	1377	1.0
06	2	inverse_cdf	2	41	35.16019460845671	1684	0.9994061757719715
06	2	inverse_cdf	2	42	44.07354641671657	1393	0.9885139985642498
06	2	inverse_cdf	2	43	21.642046628492395	1752	1.0
06	2	inverse_cdf	2	44	57.73377667790986	1275	0.9905882352941177
06	2	inverse_cdf	2	45	117.67421738613487	1626	0.7103321033210332
06	2	inverse_cdf	2	46	80.07248292891269	1460	1.0
06	2	inverse_cdf	3	47		1335	0.0
06	2	inverse_cdf	3	48	34.66062958802369	1251	1.0
06	2	inverse_cdf	3	49	18.51099886365516	1468	0.9557220708446866
06	2	inverse_cdf	3	50	19.1294915669454	1670	0.932934131736527
06	2	inverse_cdf	3	51	30.200247667198965	1751	1.0
06	2	inverse_cdf	3	52	86.9265570689489	1743	0.6896156052782558
06	2	inverse_cdf	3	53	60.061271918713864	1754	0.8244013683010262
06	2	inverse_cdf	3	54	26.775064033231345	1484	0.9710242587601078
06	2	inverse_cdf	3	55	45.10714311926842	676	1.0
06	2	inverse_cdf	3	56	28.06650846908909	1143	1.0
06	2	inverse_cdf	3	57	28.08625581473899	1051	1.0
06	2	inverse_cdf	3	58	24.23078445088974	1377	0.9469862018881626
06	2	inverse_cdf	3	59	35.545626354182815	1259	1.0
06	2	inverse_cdf	3	60	25.012587041218406	1735	0.8714697406340057
06	2	inverse_cdf	3	61	64.73039435360633	801	1.0
