value	mean_E	var_E	mean_error	mean_abs_error	n_sims	subject	session	condition	sd_E	variant
32.0	26.63900729322433	30.47170285795705	-5.360992706775665	5.613230896472931	1000	03	2	cdf	5.520118011234637	unsmoothed
32.5	27.494676071166992	28.10395429825196	-5.005323928833008	5.188243583679199	1000	03	2	cdf	5.301316279779198	unsmoothed
33.0	27.40106509923935	31.108901093952625	-5.598934900760651	5.8246877617836	1000	03	2	cdf	5.577535396028664	unsmoothed
34.0	28.98013388442993	29.570968662919206	-5.019866115570069	5.211273120880127	1000	03	2	cdf	5.437919516039126	unsmoothed
36.0	32.28838693523407	27.5188710004608	-3.71161306476593	3.735351979255676	1000	03	2	cdf	5.245843211578173	unsmoothed
38.5	32.00517702054977	40.88324600537488	-6.494822979450226	6.494822979450226	1000	03	2	cdf	6.394000782403368	unsmoothed
5.5	13.746148223400116	41.117183883408885	8.246148223400116	8.246148223400116	1000	04	1	cdf	6.412268232334708	unsmoothed
8.0	16.353905947208403	30.15397860487712	8.353905947208405	8.374317000865936	1000	04	1	cdf	5.491263844041471	unsmoothed
10.0	18.768018278598785	27.480323801019924	8.768018278598785	8.82542302274704	1000	04	1	cdf	5.2421678531901215	unsmoothed
11.0	19.37636317062378	22.67930079429157	8.37636317062378	8.415975616455079	1000	04	1	cdf	4.762278949651266	unsmoothed
11.5	19.626416597366333	21.493289352602083	8.126416597366333	8.180159053802491	1000	04	1	cdf	4.636085563554892	unsmoothed
12.0	19.92311885166168	23.213770065439476	7.923118851661682	8.034303650856017	1000	04	1	cdf	4.81806704659031	unsmoothed
12.5	19.97614272260666	22.009500335973204	7.476142722606659	7.5927437672615055	1000	04	1	cdf	4.691428389730914	unsmoothed
13.0	19.795267500400545	20.301655596904418	6.795267500400543	6.8990156073570255	1000	04	1	cdf	4.505735855207717	unsmoothed
14.0	20.154730948448183	19.078973578184048	6.154730948448181	6.342763606071472	1000	04	1	cdf	4.367948440421893	unsmoothed
16.0	19.59605875968933	14.240932075104825	3.596058759689331	3.9222474002838137	1000	04	1	cdf	3.773715950506188	unsmoothed
